,comment_text,id,identity_hate,insult,obscene,severe_toxic,threat,toxic
237,"Periodic table (huge)
Sorry, we edit conflicted.  I tried to summarise my understanding of the talk page discussion, but given your edit and comment on WP:FLC, wonder if I have the wrong end of the stick.  I thought the ones in [square brackets] were most stable isotopes and the others were some sort of average... Shall I leave it to you to sort out?  It looks like you know what you are doing!   (Talk) 30 June 2005 18:17 (UTC)",493dbacf44f7f9e1,0,0,0,0,0,0
238,The sources are given. There is nothing in the article so far (March 2007) that cannot be found in the public domain. I don't know if he yet has professor status but he is heading in that direction if he has not. He has been a university lecturer and researcher for over 25 years and one of his computer programmes is used by the Australian Ministry of defence. I would say that he is a fairly important fellow. His baronetcy adds to that.,6e45ee7fc37f4abb,0,0,0,0,0,0
239,"Very interesting you find the contract and non-diclosure agredements interesting but those are not part of the article part disputed. I just object to the non-sublicensable related claim that you did add to the article and which are big fat lies by Pamela Jones who should be well aware that non-sublicenseable licenses are common the open standards world. 
And just to remind you it is normal for any licensing agreement ot have a non disclosreagrement in it a you do not want things like the licesing price and other deal specifics to be out in the open. I suggest you change the article to remove the non-sublicensable bullshitt claims by the well known anti-MS blog. 86.83.239.142",f3645a4382b1f0fc,0,0,0,0,0,0
240,yo i got me a gun ill shoot u,580b009a17b651b8,0,0,0,0,1,1
241,"Yes. Because then you'd make some pretty biased edits. Notice: yes, I'm biased against Georgia. That is why I abstain myself from editing this article.",bcf1c7442473a71b,0,0,0,0,0,0
242,"am going to shoot you in the head and laugh as your brains splatter onto the ground. 

 am going to shoot you in the head and laugh as your brains splatter onto the ground.",a5d240cc8bc87faf,0,0,0,1,1,1
243,Thanks . These should be OK: they are UK images from pre-1923. Cheers -,b60f17dfd4486588,0,0,0,0,0,0
244,"Okay, so anal sex is as widely unaccepted and disgusting and evil as animal abuse and animal murder? I don't understand how you can put anal sex into the same category of things we may not like as pedophilia and rape. This smacks of a strong homophobic stance to me, and with a username being questionably based on a homophobic slur, I come to the conclusion that 2 plus 2 equals 4. 24.28.70.129",df07677ce31a782d,0,0,0,0,0,1
245,"""No, you're wrong. They don't hate him, they love him. And Iraq: He called the war in Iraq """"genocide"""", and the re-building by America he called """"healing"""" and """"giving"""". That's what he called the """"perfect cause"""". But I'm sure, you understood that. You just wanted to lie here.

""",d496d56eaeea5cac,0,0,0,0,0,0
246,Date rape is a serious issue among young adults today.,62,0,0,0,0,0,0
247,"I didn't initiate the attacks, just responded to them in turn. Calling them nuts was euphemistic. I could have called them turkeys as well. Obviously, Wikipedia is the encyclopedia only people with proprietary interest in an article can edit. You're part of the problem. Underwood had an effect on the church, or at bare minimum is an 'in-joke' therefore there should be mention of him in the article. I can see your mind is made up though, so I'll save my breath, there's no point having integrity when surrounded by folks determined to enforce their bias and other folks too busy to research the subject properly (it took you several minutes to research hundreds of posts and relationships between church members and Underwood). I'm done. Your arrogance is plain as day. I didn't claim to have made a perfect edit, I even suggested re-editing in the talk page. However Underwood's effect is plain as day, and as such should be mentioned. The reason I'm leery of the 'custodians' of the page is because in adding the Bob Black bombing I encountered the same kind of opposition. I'm not opposed to the Church, I just think that articles deserve more than custodial opinions by caretaker editors who have a vested interest in the outcome of the article. You were just in too big a hurry. I have a fair amount of experience editing, and know that a mention shouldn't require a full-on assault to accomplish when there is proof of association. I'm not trying to make the Church look guilty, just trying to keep accuracy on a topic that (if you research the Underwood article) often has been edited less than veraciously and is a continuously recurring discussion topic in alt.slack even 5 years after the murders. As I indicated in some of my edit summaries, rumor control, not hostile edit, just hostile to those determined to obscure data to save Church face. 71.102.18.173",9a8688fd5919af22,0,0,0,0,0,1
248,"Barnstars seem to be worth nothing 

If you are going to give  (talk - contribs)",3ccadc4646566c2b,0,0,0,0,0,0
249,"You are such a fucking hypocrite. 

I hope you get raped and killed by some lunatic like Andrew Morrow.",c102961adbad28a1,0,1,1,0,1,1
250,"Oh, but this I understand what you mean here:
 three frets higher than the bass note.
The article says that's for on the fourth or third string. That's becaue the B string isn't tuned five semitones (frets) higher than the G string, but only four, so you have to play 3 frets above the bass note to get the proper interval when playing both of those strings.",2db0b72d818e125f,0,0,0,0,0,0
251,""" As for asking someone to die, only a fucking moron like you would take that to mean """"I'm going to kill you"""". Why would I commit a crime over a loser like Wookitty? You gotta be kidding me. Try again with your silly little threats.""",61c337f13a021ac4,0,0,1,0,0,1
252,"Ben ben 

Ben ben was a gay spaz, born on 12th january 2009 at the age of 1967.  his mom exploded because he got so big and she died of death.  He fell out a window was shoot in the leg, while playing on the xbox 360 elite and playing spaz's united.  here is the timeline of his life:  born, fell out window, died.",c794b17714ad1f70,0,0,0,0,0,1
253,"Ironically, the user that insists on Britannica's numbers from the early 1900s complains that CIA's numbers are not recent enough.",45503eed26ca825f,0,0,0,0,0,0
254,"I think LuckyLouie and GoblinFace may be the same person. Anyway... This article is not about Reincarnation. It is about Stevenson. Second, these are your opinions of the research and the idea of reincarnation. You don't have the right to impose them on an article about a person.",6440d088e08dc831,0,0,0,0,0,0
255,Lets Murder Hisham,3,1,1,1,0,1,1
256,"Wikipedia:Featured article candidates/Jackie Robinson 

Just to notify you.",05ca6a6ec2418af6,0,0,0,0,0,0
257,Edit:  Please see his stalking behavior and implied threats here: http://www.fauxwhore.com/2011/10/blog-post.html,2c35ddf8fc327c1a,0,0,0,0,0,0
258,"Metric warrior
Michael, could you see [here, and on his talk page. This user is ignoring the US-reelated aspect ot WP:UNIT to enforce his pro-metric POV on US-related articles. I've left a note on his talk page, both last Msay and today, short but polite, but he is accusing me of not being civil! I'm really not in the mood for dealing with this sort of user today, so please help! Thanks. -",2e11fada18c75341,0,0,0,0,0,0
259,"""

The term pharaoh
Hey, while reading the reviewer's comment on Khufu, I saw you response regarding the term pharaoh: """"Respond: This form was choosed cuz Egyptologists today prefer to say """"king"""" before """"pharaoh"""", since the latter term is of greek origin and brought up in greek-roman epoques.Nephiliskos (talk) """"
Well this is not true. The term pharaoh is not of greek origin but of egyptian origin, pr-3ˁ per-aa, meaning the great house. The term in fact refers to the palace of the king and came to used for the king's estate and finally for the king himself during the Saite period ca 650BC, well before the classical greco-roman times (starting ca 500BC). Thus the term pharaoh was used by ancient egyptian to refer to their king, albeit at a very point moment in history. Furthermore not so many scholar are against the use of pharaoh which is, in fact, the standard English term to refer to the ancient Egyptian kings. Thus I would strongly advise you to king the term pharaoh throughout the article.  """,4fd63b3da5b1a350,0,0,0,0,0,0
