,comment_text,id,identity_hate,insult,obscene,severe_toxic,threat,toxic
218,"""

#2 Richard 20:53 20Feb
Yeah, so the problem as I see it, is that we still don't have a good number for how many Germans died in Poland except that maybe (according to http://www.h-net.org/reviews/showrev.cgi?path=260621074909720), the max is 1 million (a number that is a little too """"round"""" for my liking).

Richard, you reading very carelessly. This is 1.1 in total not round million. Or do you ridicule the estimations at start? The """"a million"""" is because more easy was to estimate the total and the 1946-1950 loses from obvious reasons. Nobody can know exact number of deaths during flight, there was complete chaos. Who died was just buried on spot at road. Some graves disappeared just because were provisionally marked only. I remember some graves of even Polish soldiers on an edge of forest which disappeared in time. The wooden crosses just disintegrated. You do not believe because you are too young.

In any event, if you look at the numbers provided in Demographic estimates of the German exodus from Eastern Europe, you see 1,225,000 deaths in the """"Eastern German territories"""" and 263,000 in Poland for a total of 1,488,000 deaths which differs from Nitschke's estimates by about 500,000.

The 500.000 is big number, too big. I would believe in accuracy if the difference would be 100.000. But Nitschke could not count the East lost Polish teritories Kresy . Any way my goal is to separate the Flight number from Expulsion number.

If you take this downward revision of 500,000 and add it to the downward revision of 150,000 or so that the joint commission of Czech and German historians proposed, you can see how the ZgV's numbers of 2 million could be revised downards to 1 - 1.2 million which is what I believe Overmans is proposing. I don't understand the 500,000 figure yet.

 This counting I do not understand. You want see the most exact total number of deaths I suppose. What I attempt is to prevent such quacking like “Poland,…murdered millions of Germans.”. We have to assume that same individuals can be handicapped and can not read and write correctly and the info should be VERY simple.

What I'm still looking for is some indication of whether Nitschke, Haar and Overmans are widely accepted as right or if they are still the minority challenging the established majority opinion.

 In my opinion you contradict yourself. You always propagated multipoint POV. I always propagate logic and comparison. We can come closer to truth only by deduction and investigation. There will be always “minority challenging the established majority opinion” as you say. Beside not always majority is right, as you know Hitler was elected and supported by majority.

It would help if we could get some quotes that evaluate the work of these historians and puts them in context of the overall consensus of academic opinion.

If you have some idea how to do it I would try. From my experience in my professional field it is really difficult to get clue who of the researches is good and who barely satisfactory. You need to be professional yourself. Regularly scientific authors do not attack openly the opponent in scientific journals. They rather systematically attack opponent theories in extend period of time. In historical journals can be the same. Maybe you understand in this context that the academic opinion is not easy to grasp. Beside, quite often you need to know the scientists personal animosities. Some Wiki editor can be smarter then me and get multi pro and contra from popular press article on internet. Personally I do not trust popular newspapers there is too many errors and politic manipulations. I would consider “Google” type search in this point as waist of time. """,8ea8c51fb10307ab,0,0,0,0,0,0
219,"""

 Take care 

Please be careful when working the """"AfC pages without an AFC banner"""" log. You appeared to use the """"Submit as last non-bot editor"""" option here and tagged me as the submitter which is not right as I added a AFC draft banner and removed the defect category.  I've moved the AFC submitter to the page creator and moved the AFC decline that landed on my page over to the right user, but please be more careful.   """,ef829bfee0f2780b,0,0,0,0,0,0
220,I am not currently an employee of Loblaws but I did hear that when a local Your Independent Grocer store (which are owned by Loblaws) was closed that full-time staff who had worked there for many years were offered a job at the new Real Canadian Superstore at a starting wage of $7 or $8. It would actually be quite impossible for all those employees to find jobs at other Loblaws stores as they are now being phased out and replaced with RCS stores. Another store in Kanata was just closed and replaced with an RCS store.,f0e2008756b05da2,0,0,0,0,0,0
221,"February 2009 (UTC)
Let's not forget rapist, murderer, warmonger, pedophile, slave trader (amongst other things)83.84.46.69  21:55, 22",6357c2a165a543dc,0,0,0,0,0,1
222,"""

 Query 

While I applaud your closing of the MFD page on RFC/U and the suggestion that it should be improved, it appears that little improvement is forthcoming. What is your opinion on this matter? >Radiant< """,b8699ca31216431b,0,0,0,0,0,0
223,"wikipedia is a latter day religion, you idiots need shooting",ba323e08d7916658,0,1,0,0,0,1
224,"""

 Humans SUCK 
I am ashamed of what we humans have done to planet Earth.  The corporations and business interests have put their myopic vision of more and more profits for themselves and their shareholders above everything else.  Forests clearcut, killing a 1,000 year old tree without even a second of remorse; and look at how we don't give a shit about the GIANT plastic waste problem! Nobody could give a rats ass...its out there in the Pacific, so its """"out of sight and out of mind""""with the exception of token articles or entries such as this one.  We humans have poisoned, maimed, raped, clear cutted, trawledand basically ass-fucked the planet into oblivion.  The once glorious oceans have been decimated by relentless TAKING, and never, EVER GIVING BACK.  

We humans are ugly, greedy creatures.  We have poisoned our own home, and killed off many other species.  Are ALL are part of this disgusting, shitty race called """"humans"""".  Here's hoping we don't spread our greed, pollution, and misery to other planets.  Maybe this ongoing self-destruction we are moving ahead with apace is nature's way of eventually eliminating our species from the planet??""",bd3e716d0636b231,0,0,0,0,0,1
225,If I don't get enrolled in this course I'll set DPO on fire,10,1,1,0,1,1,1
226,"enough to shoot people from car windows and drop bombs on the innocent. 
Fight with the fists god gave you.. useless twat.",679972b310ace96a,0,1,0,0,0,1
227,"""

 stop stupid acusations 
I find it unacceptable to delete peoples contribution without any comments. I have now been repeated acused of writing a long rant while all my modifications thereof have been reverted. 

There is no OFFICIAL evidence incriminating Osama as the eavil doer. 
This reenforces why all acusations of muslim terrorist attack should have proper quotation.
If you lack such sources (which I claim you do) we do not need your opinion to provide the rest of reality.

Your lies as """"the truth"""" here in wikipedia
The suggestion there would be sufficient proof or even mainsteam consensus about the event is a clear lie. I personally find it unimaginable that wikipedia has a page where Muslim Extremists are claimed to be the cause leaving no room for any sensible explaination.

no referrences to  Obstruction of justice huh? 
The article should clearly mention the great effort the Bush administration made of hiding all the evidence. This was the main embodyment of the attack. Obstruction of justice of this scale is a far bigger crime as murder.

FOLLOW THE MONEY!
The page should mention Lary Silverstein owned the building for a day and a half and maxed out the insurance for multiple terrorist attacks. Thus he cashed in multiple times.

the muslim extreamist terrorists label kit
A discussion about using the word Terrorist seems to provide an interesting vessle to obstruct the discussion. It has repeatedly been made clear the word terrorist attack can be used to explain the event but there is no ground to keep calling those who staged the event muslim extreamist terrorists.""",10621154bffd34ad,0,0,0,0,0,1
228,"They both didn't simply dislike one another—
the feelings ran far deeper.",46,1,0,0,0,1,1
229,They threatened him with bodily harm,85,1,1,0,1,1,1
230,"...islam is a racist and intolerant religion - it is anti-semetic and is oppressive to women everywhere - in effect you state that I am racist for not tolerating a racist and intolerant religion... interesting leftist thinking... Middle Eastern LEADERS have stated that Australain women deserve to be raped by 'street cats' - cleary stating Middle Eastern men like animals who rape - in that context Middle Eastern men raped a young Australian girl and stated, 'you deserve to be raped because you are an Australian'... think about that... in Islam an infidel may be killed because he is an infidel... If Hitler were a prophet of a religion, would it also be racist to hate Nazism... just because islam is a religion makes it no less racist and violent than Nazism.

I am no more racist than a black man in southern US who hates the KKK...you don't even know that you have no sense - islam and the Middle Eastern animals on the streets of our society hate you - you fucken idiot - every Australian infidel is like a black man in the southern US who is hated by the KKK...",0d06946a08efdb18,1,1,1,0,0,1
